"SalePrice","MSSubClass","MSZoning","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtExposure","BsmtFinType1","BsmtFinType2","Heating","HeatingQC","CentralAir","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Fireplaces","GarageType","GarageCars","MoSold","YrSold","Remodeled","PorchNum","Pool","SaleTC","GarageFinish2","TotalSF","PcntBsmtUF","Bsmt","SecondFloor","Functional2","Garage","BsmtExp","LFln","LAln"
184000,"60","RL","Pave","NoAlley","IR1","Lvl","AllPub","CulDSac","Gtl","NAmes","Norm","Norm","1Fam","2Story",7,9,1972,2004,"Gable","CompShg","HdBoard","HdBoard","BrkFace",138,"TA","TA","CBlock","No","ALQ","Unf","GasA","Gd","Y",1,0,1,1,4,1,"Gd",7,0,"Attchd",2,6,2007,"yes",1,"no","1",3,2204,0.136551724137931,"yes","yes","yes",2,1,4.23410650459726,8.91891797990868
192000,"20","RL","Pave","NoAlley","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,1999,1999,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Av","GLQ","Unf","GasA","Ex","Y",1,0,2,0,3,1,"Gd",6,0,"Attchd",2,9,2009,"no",1,"no","1",3,2862,0.608665269042628,"yes","no","yes",2,2,4.21950770517611,9.10686696349991
130000,"160","RM","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","Twnhs","2Story",7,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","Stone",50,"Gd","TA","PConc","No","Unf","Unf","GasA","Ex","Y",0,0,2,0,3,1,"Gd",7,0,"Detchd",2,5,2006,"no",1,"no","1",1,2679,1,"yes","yes","no",1,1,3.17805383034795,7.83280751652486
127000,"20","RL","Pave","NoAlley","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",5,7,1972,1972,"Hip","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","Av","ALQ","Unf","GasA","TA","Y",0,0,1,0,3,1,"TA",5,0,"Detchd",1,5,2008,"no",0,"no","1",1,1728,0.548611111111111,"yes","no","yes",1,2,4.0943445622221,8.87905466204227
148500,"160","RL","Pave","NoAlley","Reg","Lvl","AllPub","FR2","Gtl","NPkVill","Norm","Norm","Twnhs","2Story",6,6,1976,1976,"Gable","CompShg","Plywood","Brk Cmn","None",0,"TA","TA","CBlock","No","ALQ","Unf","GasA","TA","Y",0,0,2,1,3,1,"TA",7,1,"Attchd",2,7,2009,"no",1,"no","1",1,2311,0.338011695906433,"yes","yes","yes",2,1,3.17805383034795,7.73193072194849
311872,"20","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",7,5,2007,2007,"Hip","CompShg","CemntBd","CmentBd","Stone",205,"Ex","TA","PConc","No","GLQ","Unf","GasA","Ex","Y",1,0,2,0,3,1,"Ex",8,1,"Attchd",3,9,2007,"no",3,"no","0",3,3452,0.347624565469293,"yes","no","yes",2,1,4.36944785246702,9.15016564894011
235000,"75","RL","Pave","NoAlley","Reg","Lvl","AllPub","Corner","Gtl","NAmes","Artery","Norm","1Fam","2Story",8,4,1918,1990,"Gable","CompShg","Stucco","Stucco","None",0,"Gd","Gd","PConc","No","GLQ","LwQ","GasA","Gd","Y",1,1,2,0,4,1,"Gd",8,1,"Detchd",2,3,2006,"yes",2,"yes","0",1,4472,0.102941176470588,"yes","yes","yes",1,1,5.15905529921453,10.1432522048666
104000,"75","RM","Pave","NoAlley","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","1Fam","2.5Fin",6,6,1912,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","No","Unf","Unf","GasA","Ex","Y",0,0,1,0,5,1,"TA",8,0,"None",0,7,2009,"yes",2,"no","0",0,2984,1,"yes","yes","yes",0,1,4.52178857704904,8.61613313927114
274900,"20","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","1Story",8,5,2004,2005,"Hip","CompShg","VinylSd","VinylSd","BrkFace",262,"Gd","TA","PConc","Av","GLQ","Unf","GasA","Ex","Y",1,0,2,0,3,1,"Ex",7,1,"Attchd",3,1,2009,"yes",2,"no","1",3,3426,0.364856976065382,"yes","no","yes",2,2,4.33073334028633,9.16858043772795
140000,"20","RM","Pave","NoAlley","Reg","Lvl","AllPub","Corner","Gtl","Edwards","Norm","Norm","1Fam","1Story",4,5,2003,2004,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","No","Unf","Unf","GasA","Ex","Y",0,0,2,0,2,1,"TA",5,0,"Attchd",2,3,2010,"yes",2,"no","1",2,2242,1,"yes","no","yes",2,1,4.38202663467388,9.05321861620397
171500,"20","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","1Story",6,6,1977,1977,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","No","ALQ","LwQ","GasA","TA","Y",0,1,2,0,3,1,"TA",6,2,"Detchd",2,2,2008,"no",2,"no","1",1,2475,0.230769230769231,"yes","no","yes",1,1,4.31748811353631,9.22276289197474
112000,"50","RL","Pave","NoAlley","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Artery","Norm","1Fam","1.5Fin",6,6,1924,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","Gd","BrkTil","No","LwQ","Unf","GasA","Gd","Y",0,0,2,0,2,1,"TA",6,0,"Attchd",1,5,2006,"yes",1,"no","0",1,1927,0,"yes","yes","yes",2,1,3.91202300542815,8.85366542803745
149000,"120","RM","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","TwnhsE","1Story",6,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","BrkFace",205,"Gd","TA","PConc","Av","GLQ","Unf","GasA","Ex","Y",1,0,1,0,1,1,"Gd",3,1,"Attchd",2,1,2008,"no",1,"no","1",2,1696,0.219339622641509,"yes","no","yes",2,2,4.23410650459726,8.39795910349254
110000,"50","RM","Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",5,7,1947,1950,"Gable","CompShg","AsbShng","AsbShng","None",0,"TA","TA","CBlock","No","LwQ","Unf","GasA","TA","Y",0,0,1,1,2,1,"TA",5,0,"Detchd",1,4,2009,"yes",1,"no","1",1,2004,0.566666666666667,"yes","yes","yes",1,1,3.91202300542815,8.1605182474775
180500,"20","RL","Pave","NoAlley","Reg","Lvl","AllPub","Corner","Gtl","Gilbert","Norm","Norm","1Fam","1Story",7,5,1990,1990,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","PConc","No","Unf","Unf","GasA","Ex","Y",0,0,2,0,3,1,"TA",5,0,"Attchd",2,5,2009,"no",2,"no","1",2,2866,1,"yes","no","yes",2,1,4.59511985013459,9.38016753118845
143900,"20","RL","Pave","NoAlley","IR1","Lvl","AllPub","CulDSac","Gtl","Sawyer","RRAe","Norm","1Fam","1Story",5,5,1962,1962,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","Gd","CBlock","No","Unf","Unf","GasA","TA","Y",0,0,1,1,3,1,"TA",8,1,"Attchd",1,3,2007,"no",1,"no","1",2,2836,1,"yes","no","yes",2,1,3.68887945411394,9.52317836430908
141000,"20","RL","Pave","NoAlley","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",4,5,1960,1960,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","PConc","No","ALQ","Rec","GasA","TA","Y",1,0,1,0,3,1,"TA",6,1,"Attchd",1,4,2008,"no",1,"no","1",2,2200,0.340909090909091,"yes","no","yes",2,1,4.23410650459726,9.43292376643183
277000,"60","RL","Pave","NoAlley","IR1","Low","AllPub","Inside","Mod","SawyerW","Norm","Norm","1Fam","2Story",7,5,1988,1989,"Gable","CompShg","Plywood","Plywood","BrkFace",128,"Gd","TA","CBlock","Gd","GLQ","Unf","GasA","Ex","Y",1,0,2,1,3,1,"TA",7,1,"Attchd",2,4,2007,"yes",3,"no","1",3,3219,0.0795159896283492,"yes","yes","yes",2,2,4.23410650459726,9.57248035534597
145000,"20","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,7,1964,1964,"Hip","CompShg","HdBoard","HdBoard","Stone",260,"TA","TA","CBlock","No","Rec","Unf","GasA","Ex","Y",1,0,1,0,3,1,"TA",6,0,"Attchd",2,7,2008,"no",0,"no","1",2,2184,0.279304029304029,"yes","no","yes",2,1,4.31748811353631,9.01796847932873
98000,"30","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",5,6,1925,1950,"Gable","CompShg","Stucco","Stucco","None",0,"TA","TA","CBlock","No","Rec","Unf","GasA","TA","N",1,0,1,0,2,1,"TA",5,0,"None",0,4,2008,"yes",1,"no","1",0,1728,0.458333333333333,"yes","no","yes",0,1,4.20469261939097,8.6312359074569
186000,"20","RL","Pave","NoAlley","Reg","Lvl","AllPub","Corner","Gtl","Edwards","Norm","Norm","1Fam","1Story",6,5,2009,2009,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Mn","GLQ","Unf","GasA","Ex","Y",0,0,2,0,3,1,"Gd",6,0,"Attchd",2,3,2010,"no",2,"no","1",2,2424,0.97029702970297,"yes","no","yes",2,1,4.4188406077966,9.25148231530736
252678,"60","FV","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",7,5,2009,2009,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","No","GLQ","Unf","GasA","Ex","Y",1,0,2,1,3,1,"Gd",7,1,"Attchd",2,7,2009,"no",2,"no","0",2,2752,0.0866666666666667,"yes","yes","yes",2,1,4.27666611901606,9.0641578617981
156000,"20","RL","Pave","NoAlley","IR2","Lvl","AllPub","CulDSac","Gtl","CollgCr","Norm","Norm","1Fam","1Story",5,5,1995,1995,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","No","ALQ","Unf","GasA","Ex","Y",0,1,1,0,3,1,"TA",5,0,"Attchd",2,7,2006,"no",1,"no","1",1,1980,0.276767676767677,"yes","no","yes",2,1,3.76120011569356,9.51546935803168
161750,"60","RL","Pave","NoAlley","IR1","Lvl","AllPub","FR2","Gtl","CollgCr","Norm","Norm","1Fam","2Story",6,7,1977,1977,"Gable","CompShg","HdBoard","HdBoard","BrkFace",153,"TA","TA","CBlock","No","GLQ","Unf","GasA","Ex","Y",0,0,1,1,3,1,"TA",6,0,"Attchd",1,3,2010,"no",1,"no","1",3,2081,0.451378809869376,"yes","yes","yes",2,1,4.23410650459726,9.29651806821724
134450,"20","RL","Pave","NoAlley","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1957,1996,"Gable","CompShg","HdBoard","HdBoard","BrkFace",64,"TA","TA","CBlock","No","BLQ","Unf","GasA","TA","Y",0,1,1,0,2,1,"Gd",6,1,"Attchd",1,5,2006,"yes",0,"no","1",1,2306,0.663551401869159,"yes","no","yes",2,1,4.27666611901606,9.21143976741948
210000,"20","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","BrkFace",266,"Gd","TA","PConc","Mn","GLQ","Unf","GasA","Ex","Y",1,0,2,0,3,1,"Gd",8,0,"Attchd",2,4,2008,"no",2,"no","1",1,2872,0.341225626740947,"yes","no","yes",2,1,4.17438726989564,9.04192172035122
107000,"70","RM","Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",4,4,1925,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","No","Unf","Unf","GasA","Fa","N",0,0,1,0,3,1,"TA",8,0,"Detchd",1,9,2006,"yes",2,"no","0",1,2014,1,"yes","yes","yes",1,1,4.04305126783455,9.20089591314818
311500,"50","RL","Pave","NoAlley","IR1","Lvl","AllPub","Corner","Gtl","Crawfor","Norm","Norm","1Fam","1.5Fin",7,9,1939,2006,"Gable","CompShg","VinylSd","VinylSd","BrkFace",312,"Gd","Gd","CBlock","No","BLQ","Unf","GasA","Ex","Y",0,1,1,1,3,1,"Gd",8,2,"Attchd",2,5,2008,"yes",2,"no","1",1,2752,0.572681704260652,"yes","yes","yes",2,1,4.23410650459726,9.65886496954479
167240,"120","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","Blmngtn","Norm","Norm","TwnhsE","1Story",7,5,2005,2006,"Gable","CompShg","VinylSd","VinylSd","BrkFace",16,"Gd","TA","PConc","Av","GLQ","Unf","GasA","Ex","Y",0,0,2,0,2,1,"Gd",5,0,"Attchd",2,3,2006,"yes",1,"no","0",3,2496,0.987179487179487,"yes","no","yes",2,2,3.76120011569356,8.00969535774292
204900,"20","RL","Pave","NoAlley","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Mn","Unf","Unf","GasA","Ex","Y",0,0,2,0,2,1,"Gd",5,0,"Attchd",2,4,2006,"no",2,"no","0",2,2996,1,"yes","no","yes",2,1,4.29045944114839,9.10386812746567
200000,"60","RL","Pave","NoAlley","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,2002,2002,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","No","Unf","Unf","GasA","Ex","Y",0,0,2,1,4,1,"Gd",8,1,"BuiltIn",2,12,2009,"no",2,"no","0",2,3277,1,"yes","yes","yes",2,1,4.23410650459726,8.9956608990741
179900,"60","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","RRAn","Norm","1Fam","2Story",6,6,1975,1975,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","No","ALQ","Unf","GasA","TA","Y",1,0,2,1,3,1,"TA",6,1,"Attchd",2,2,2006,"no",2,"no","1",2,2265,0.228611500701262,"yes","yes","yes",2,1,4.44265125649032,9.34792603492875
97000,"20","RL","Pave","NoAlley","Reg","Lvl","AllPub","FR2","Gtl","NAmes","Norm","Norm","1Fam","1Story",4,6,1971,1971,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","No","ALQ","LwQ","GasA","Gd","Y",0,0,1,0,2,1,"TA",4,0,"Detchd",2,3,2009,"no",1,"no","0",1,1728,0.185185185185185,"yes","no","yes",1,1,4.24849524204936,9.25913053614561
386250,"20","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","1Story",10,5,2003,2003,"Hip","CompShg","VinylSd","VinylSd","BrkFace",922,"Ex","TA","PConc","Gd","GLQ","Unf","GasA","Ex","Y",0,0,2,0,3,1,"Ex",8,1,"Attchd",3,6,2009,"no",2,"no","1",3,4784,0.976588628762542,"yes","no","yes",2,2,4.63472898822964,9.50836873648211
112000,"160","RM","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","BrDale","Norm","Norm","Twnhs","2Story",5,5,1971,1971,"Gable","CompShg","HdBoard","HdBoard","BrkFace",142,"TA","TA","CBlock","No","Unf","Unf","GasA","TA","Y",0,0,2,1,3,1,"TA",6,0,"Detchd",1,5,2009,"no",0,"no","0",1,1932,1,"yes","yes","yes",1,1,3.04452243772342,7.4265490723973
290000,"60","RL","Pave","NoAlley","IR1","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",7,5,1995,1995,"Gable","CompShg","VinylSd","VinylSd","BrkFace",290,"Gd","TA","PConc","No","GLQ","Unf","GasA","Ex","Y",0,0,2,1,4,1,"Gd",9,1,"Attchd",3,6,2007,"no",2,"no","0",2,3723,0.530340814630091,"yes","yes","yes",2,1,4.40671924726425,9.20532783015264
106000,"160","RM","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","BrDale","Norm","Norm","Twnhs","2Story",6,6,1970,1970,"Gable","CompShg","HdBoard","HdBoard","BrkFace",127,"TA","TA","CBlock","No","Rec","Unf","GasA","TA","Y",0,0,1,1,2,1,"TA",5,0,"Detchd",1,9,2008,"no",0,"no","1",1,1470,0.335403726708075,"yes","yes","yes",1,1,3.04452243772342,7.53315880745556
125000,"20","RL","Pave","NoAlley","Reg","Lvl","AllPub","FR2","Gtl","Sawyer","Feedr","Norm","1Fam","1Story",5,5,1967,1967,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","No","ALQ","Unf","GasA","TA","Y",0,0,1,0,3,1,"TA",5,1,"Detchd",1,5,2010,"no",0,"no","1",1,1824,0.0767543859649123,"yes","no","yes",1,1,4.24849524204936,9.05028898382796
192500,"120","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","Blmngtn","Norm","Norm","TwnhsE","1Story",7,5,2005,2006,"Gable","CompShg","VinylSd","VinylSd","BrkFace",16,"Gd","TA","PConc","Av","GLQ","Unf","GasA","Ex","Y",0,0,2,0,2,1,"Gd",7,1,"Attchd",2,5,2009,"yes",2,"no","1",3,2928,0.988346686088857,"yes","no","yes",2,2,3.76120011569356,8.06526520889773
148000,"20","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,6,1959,1959,"Hip","CompShg","MetalSd","MetalSd","BrkFace",220,"TA","TA","CBlock","No","Unf","Unf","GasA","TA","Y",1,0,1,0,3,1,"TA",6,0,"Attchd",1,4,2010,"no",1,"no","1",2,2388,1,"yes","no","yes",2,1,4.29045944114839,9.07795118393044
403000,"60","RL","Pave","NoAlley","IR1","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",8,5,1995,1996,"Gable","CompShg","VinylSd","VinylSd","BrkFace",506,"Gd","TA","PConc","No","GLQ","Unf","GasA","Ex","Y",1,0,2,1,4,1,"Ex",9,1,"Attchd",3,7,2009,"yes",2,"no","1",3,4256,0.528727770177839,"yes","yes","yes",2,1,5.15905529921453,9.62496341786911
94500,"160","RM","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","BrDale","Norm","Norm","Twnhs","2Story",6,5,1972,1972,"Gable","CompShg","HdBoard","HdBoard","BrkFace",297,"TA","TA","CBlock","No","Unf","Unf","GasA","TA","Y",0,0,1,1,2,1,"TA",5,1,"Attchd",1,6,2006,"no",0,"no","1",1,1470,1,"yes","yes","yes",2,1,3.04452243772342,7.4265490723973
128200,"20","RL","Pave","NoAlley","Reg","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","1Story",5,6,1976,1976,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","Av","LwQ","ALQ","GasA","TA","Y",1,0,1,0,3,1,"TA",5,0,"Attchd",1,2,2010,"no",1,"no","1",1,1788,0,"yes","no","yes",2,2,4.31748811353631,9.27331517113757
216500,"60","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,2002,2002,"Gable","CompShg","VinylSd","VinylSd",NA,NA,"Gd","TA","PConc","No","GLQ","Unf","GasA","Ex","Y",1,0,2,1,4,1,"Gd",8,2,"BuiltIn",2,5,2010,"no",2,"no","1",3,2820,0.273255813953488,"yes","yes","yes",2,1,4.23410650459726,8.96839619119826
89500,"160","RM","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","BrDale","Norm","Norm","TwnhsE","2Story",6,3,1971,1971,"Gable","CompShg","HdBoard","HdBoard","BrkFace",604,"TA","TA","CBlock","No","ALQ","Unf","GasA","TA","Y",0,0,1,1,2,1,"TA",5,0,"Detchd",1,8,2008,"no",0,"no","1",1,1470,0.25879917184265,"yes","yes","yes",1,1,3.04452243772342,7.4265490723973
185500,"20","RL","Pave","NoAlley","Reg","Lvl","AllPub","FR2","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","BrkFace",98,"Gd","TA","PConc","Av","GLQ","Unf","GasA","Ex","Y",0,0,2,0,3,1,"Gd",6,0,"Attchd",2,5,2010,"no",2,"no","1",2,2828,0.983026874115983,"yes","no","yes",2,2,4.17438726989564,9.07943410212838
194500,"60","RL","Pave","NoAlley","IR1","Lvl","AllPub","CulDSac","Gtl","SawyerW","RRNe","Norm","1Fam","2Story",7,7,1993,2003,"Gable","CompShg","HdBoard","HdBoard","None",0,"Gd","TA","PConc","No","BLQ","Unf","GasA","Ex","Y",0,0,2,1,3,1,"Gd",7,0,"Attchd",2,2,2010,"yes",3,"no","1",2,2740,0.596385542168675,"yes","yes","yes",2,1,4.23410650459726,9.15408743042538
318000,"20","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","1Story",8,5,2007,2007,"Hip","CompShg","VinylSd","VinylSd","BrkFace",254,"Ex","TA","PConc","No","Unf","Unf","GasA","Ex","Y",0,0,2,0,3,1,"Gd",7,0,"Attchd",3,12,2007,"no",2,"no","0",3,3388,1,"yes","no","yes",2,1,4.53259949315326,9.39515880896873
113000,"50","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1.5Fin",6,4,1945,1950,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","No","LwQ","Unf","GasA","TA","Y",0,0,1,1,3,1,"TA",7,1,"Detchd",1,4,2010,"yes",1,"no","1",1,2222,0.872108843537415,"yes","yes","yes",1,1,3.95124371858143,9.07577987858049
262500,"20","FV","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",8,5,2008,2008,"Gable","CompShg","VinylSd","VinylSd","Stone",36,"Gd","TA","PConc","Av","GLQ","Unf","GasA","Ex","Y",1,0,2,0,3,1,"Gd",7,0,"Attchd",2,4,2010,"no",2,"no","1",2,3132,0.311621966794381,"yes","no","yes",2,2,4.31748811353631,9.10497985631836
110500,"30","RM","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",5,9,1945,1997,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","Gd","CBlock","No","ALQ","Unf","GasA","Gd","Y",0,0,1,0,2,1,"Gd",4,0,"None",0,8,2007,"yes",2,"no","1",0,1552,0.520408163265306,"yes","no","yes",0,1,3.68887945411394,8.26359043261732
79000,"50","RM","Pave","NoAlley","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",5,4,1900,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","No","Unf","Unf","GasA","Gd","N",0,0,1,0,3,1,"TA",6,0,"Attchd",1,4,2006,"yes",1,"no","1",1,1980,1,"yes","yes","yes",2,1,4.14313472639153,8.51719319141624
120000,"160","RL","Pave","NoAlley","Reg","Lvl","AllPub","Corner","Gtl","SawyerW","Norm","Norm","TwnhsE","2Story",6,6,1980,1980,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","No","Unf","Unf","GasA","TA","Y",0,0,1,1,3,1,"TA",6,1,"Attchd",1,4,2009,"no",1,"no","1",2,1843,1,"yes","yes","yes",2,1,4.31748811353631,9.28377669004936
205000,"60","RL","Pave","NoAlley","IR1","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","2Story",7,5,1994,2002,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","No","GLQ","Unf","GasA","Ex","Y",1,0,2,1,3,1,"Gd",8,2,"Attchd",2,5,2010,"yes",1,"no","1",2,3058,0.266877637130802,"yes","yes","yes",2,1,4.23410650459726,9.09155683598622
241500,"20","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",7,5,1988,1988,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",102,"TA","TA","CBlock","Av","GLQ","Unf","GasA","Gd","Y",0,1,2,0,3,1,"TA",6,1,"Attchd",2,6,2006,"no",2,"no","1",3,3717,0.496476964769648,"yes","no","yes",2,2,4.38202663467388,9.24956108512946
137000,"190","RM","Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","2fmCon","2Story",6,8,1910,1950,"Gable","CompShg","AsbShng","AsbShng","None",0,"TA","Fa","Stone","No","Unf","Unf","GasA","Gd","N",0,0,2,0,4,2,"Fa",9,0,"Detchd",1,4,2006,"yes",2,"no","1",1,2948,1,"yes","yes","yes",1,1,4.23410650459726,9.12063445889169
140000,"20","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,5,1954,1954,"Hip","CompShg","Wd Sdng","BrkFace","None",0,"TA","TA","CBlock","No","Unf","Unf","GasA","Ex","Y",0,0,1,0,2,1,"TA",5,1,"Attchd",2,6,2006,"no",1,"no","1",1,2742,1,"yes","no","yes",2,1,4.31748811353631,9.33344256911017
180000,"60","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2003,2003,"Gable","CompShg","VinylSd","VinylSd","BrkFace",101,"Gd","TA","PConc","No","Unf","Unf","GasA","Ex","Y",0,0,2,1,3,1,"Gd",8,0,"Attchd",2,9,2007,"no",2,"no","1",2,2508,1,"yes","yes","yes",2,1,4.27666611901606,9.33406129896594
277000,"50","RL","Pave","NoAlley","IR2","Low","AllPub","CulDSac","Sev","ClearCr","Norm","Norm","1Fam","1.5Fin",6,7,1958,2006,"Gable","CompShg","Wd Sdng","HdBoard","BrkCmn",472,"Gd","TA","CBlock","Gd","Rec","Unf","GasA","Gd","Y",0,1,2,0,4,1,"Gd",7,2,"Attchd",2,6,2007,"yes",1,"no","1",3,3588,0.517313019390582,"yes","yes","yes",2,2,4.23410650459726,11.9766594812024
76500,"30","RL","Pave","NoAlley","IR1","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1Story",3,2,1940,1966,"Gable","CompShg","Wd Sdng","Plywood","None",0,"TA","Po","CBlock","No","Unf","Unf","GasA","Ex","Y",0,0,1,0,3,1,"Fa",6,0,"None",0,5,2010,"yes",1,"no","1",0,2034,1,"yes","no","no",0,1,4.00733318523247,8.58485183989005
235000,"120","RM","Pave","NoAlley","IR1","HLS","AllPub","Inside","Mod","Crawfor","Norm","Norm","TwnhsE","1Story",8,5,2006,2007,"Hip","CompShg","VinylSd","VinylSd","Stone",481,"Gd","TA","PConc","Gd","GLQ","Unf","GasA","Ex","Y",1,1,2,0,2,1,"Gd",5,1,"Attchd",2,12,2007,"yes",2,"no","0",3,3198,0,"yes","no","yes",2,2,3.78418963391826,8.46589989702869
